"TOA5","GilchristBlue","CR1000X","22889","CR1000X.Std.04.02","CPU:GilchristBlue_04272022.CR1X","22393","Test"
"2023-11-02 22:00:00",6871,12.25,15.91,"NAN",10578.49,43585.06,22.88
"2023-11-02 23:00:00",6872,12.25,15.27,"NAN",10579.53,43552.33,22.86
"2023-11-03 00:00:00",6873,12.24,14.83,"NAN",10577.69,43584.22,22.91
"2023-11-03 01:00:00",6874,12.24,14.44,"NAN",10577.75,43584.77,22.79
"2023-11-03 02:00:00",6875,12.23,14.26,"NAN",10579.84,43566.59,22.68
"2023-11-03 03:00:00",6876,12.23,13.63,"NAN",10579.86,43580.58,22.65
"2023-11-03 04:00:00",6877,12.23,13.55,"NAN",10579.89,43580.51,22.72
"2023-11-03 05:00:00",6878,12.23,13.65,"NAN",10580,43581.27,22.76
"2023-11-03 06:00:00",6879,12.23,13.68,"NAN",10579.66,43580.04,22.77
"2023-11-03 07:00:00",6880,12.23,13.69,"NAN",10579.88,43581.26,22.81
"2023-11-03 08:00:00",6881,12.23,13.75,"NAN",10579.76,43580.12,22.85
"2023-11-03 09:00:00",6882,12.22,15.88,"NAN",10579.05,43555.49,23.15
"2023-11-03 10:00:00",6883,12.23,19.09,"NAN",2914.652,3099.69,23.68
"2023-11-03 11:00:00",6884,12.23,21.21,"NAN",10573,25198.72,23.99
"2023-11-03 12:00:00",6885,12.24,21.83,"NAN",9751.727,9498.745,24.22
"2023-11-03 13:00:00",6886,12.25,22.35,"NAN",10578.09,20509.37,24.38
"2023-11-03 14:00:00",6887,12.25,22.86,"NAN",10578.06,27722.82,24.28
"2023-11-03 15:00:00",6888,12.25,22.97,"NAN",10578.2,43531.97,24.12
"2023-11-03 16:00:00",6889,12.25,22.4,"NAN",10578.91,43575.94,23.87
"2023-11-03 17:00:00",6890,12.25,21.84,"NAN",10579.12,43575.06,23.84
"2023-11-03 18:00:00",6891,12.25,21.34,"NAN",10578.53,43571.62,23.74
"2023-11-03 19:00:00",6892,12.25,20.8,"NAN",10578.66,43574.5,23.61
"2023-11-03 20:00:00",6893,12.25,20.22,"NAN",10578.27,43572.94,23.56
"2023-11-03 21:00:00",6894,12.24,19.68,"NAN",10580.05,43577.38,23.48
"2023-11-03 22:00:00",6895,12.24,18.92,"NAN",10578.78,43574.88,23.43
"2023-11-03 23:00:00",6896,12.24,18.24,"NAN",10577.91,34223.3,23.39
"2023-11-04 00:00:00",6897,12.24,17.56,"NAN",10579.02,43567.56,23.35
"2023-11-04 01:00:00",6898,12.23,17.01,"NAN",3423.002,3517.867,23.31
"2023-11-04 02:00:00",6899,12.23,16.83,"NAN",10579.92,43557.73,23.31
"2023-11-04 03:00:00",6900,12.23,16.41,"NAN",10579.54,28808.11,23.34
"2023-11-04 04:00:00",6901,12.23,15.87,"NAN",10579.36,34957.84,23.26
"2023-11-04 05:00:00",6902,12.22,15.2,"NAN",10579.27,22211.7,23.23
"2023-11-04 06:00:00",6903,12.22,14.79,"NAN",10579.26,43574.63,23.22
"2023-11-04 07:00:00",6904,12.22,14.45,"NAN",10579.26,43558.58,23.17
"2023-11-04 08:00:00",6905,12.22,14.43,"NAN",10580.67,43581.45,23.28
"2023-11-04 09:00:00",6906,12.22,16.34,"NAN",10578.75,43548.19,23.31
"2023-11-04 10:00:00",6907,12.22,17.38,"NAN",10578.87,43562.66,23.5
"2023-11-04 11:00:00",6908,12.22,20.28,"NAN",10578.66,43575.56,23.82
"2023-11-04 12:00:00",6909,12.23,21.69,"NAN",10578.44,43574.54,23.99
"2023-11-04 13:00:00",6910,12.23,22.54,"NAN",10578.45,43574.98,24.11
"2023-11-04 14:00:00",6911,12.23,23.16,"NAN",10578.48,43575.5,24.05
"2023-11-04 15:00:00",6912,12.24,23.52,"NAN",10578.73,43575.7,23.91
"2023-11-04 16:00:00",6913,12.24,23.55,"NAN",10579.73,43577.06,23.8
"2023-11-04 17:00:00",6914,12.24,22.96,"NAN",10578.3,43573.62,23.73
"2023-11-04 18:00:00",6915,12.24,21.6,"NAN",10578.97,43576.96,23.57
"2023-11-04 19:00:00",6916,12.23,20.23,"NAN",10578.44,43546.57,23.5
"2023-11-04 20:00:00",6917,12.23,18.98,"NAN",10579.06,39919.71,23.44
"2023-11-04 21:00:00",6918,12.23,18.29,"NAN",10579.69,43577.27,23.42
"2023-11-04 22:00:00",6919,12.22,17.63,"NAN",10578.94,43576.96,23.37
"2023-11-04 23:00:00",6920,12.22,16.56,"NAN",10578.87,43576.71,23.28
"2023-11-05 00:00:00",6921,12.22,15.6,"NAN",10579.16,43577.43,23.21
"2023-11-05 01:00:00",6922,12.21,14.63,"NAN",10579.26,43581.68,23.16
"2023-11-05 02:00:00",6923,12.21,13.83,"NAN",10579,43577.41,23.09
"2023-11-05 03:00:00",6924,12.2,13.11,"NAN",10577.76,43583.5,23.07
"2023-11-05 04:00:00",6925,12.2,12.51,"NAN",10579.22,43570.42,23.03
"2023-11-05 05:00:00",6926,12.2,11.94,"NAN",10580.41,43580.47,23.01
"2023-11-05 06:00:00",6927,12.19,11.27,"NAN",10579.19,43577.74,22.98
"2023-11-05 07:00:00",6928,12.19,10.64,"NAN",10579.19,43577.69,22.93
"2023-11-05 08:00:00",6929,12.19,10.53,"NAN",10580.09,43578.83,22.98
"2023-11-05 09:00:00",6930,12.19,13.76,"NAN",10580.16,43578.43,23.27
"2023-11-05 10:00:00",6931,12.19,18.65,"NAN",10578.56,43575.54,23.75
"2023-11-05 11:00:00",6932,12.2,21.64,"NAN",10578.08,43573.59,24
"2023-11-05 12:00:00",6933,12.21,22.17,"NAN",10578.1,43573.8,24.15
"2023-11-05 13:00:00",6934,12.21,22.76,"NAN",10578.53,43577.78,24.35
"2023-11-05 14:00:00",6935,12.22,23.26,"NAN",10578.22,43574.02,24.19
"2023-11-05 15:00:00",6936,12.22,23.86,"NAN",10578.62,43574.68,24.07
"2023-11-05 16:00:00",6937,12.22,23.85,"NAN",10578.5,43574.97,23.91
"2023-11-05 17:00:00",6938,12.22,23.09,"NAN",10578.28,43557.94,23.79
"2023-11-05 18:00:00",6939,12.22,21.47,"NAN",10578.69,43575.9,23.6
"2023-11-05 19:00:00",6940,12.22,19.72,"NAN",10578.17,43574.13,23.41
"2023-11-05 20:00:00",6941,12.21,18.14,"NAN",10578.93,43576.91,23.32
"2023-11-05 21:00:00",6942,12.21,16.82,"NAN",10579.03,43577.09,23.24
"2023-11-05 22:00:00",6943,12.2,15.64,"NAN",10579.04,43576.97,23.17
"2023-11-05 23:00:00",6944,12.2,14.6,"NAN",10576.96,43582.96,23.12
"2023-11-06 00:00:00",6945,12.19,13.7,"NAN",10579.51,43578.81,23.05
"2023-11-06 01:00:00",6946,12.19,12.91,"NAN",10579.2,43571.55,23
"2023-11-06 02:00:00",6947,12.19,12.21,"NAN",10579.23,43576.73,22.95
"2023-11-06 03:00:00",6948,12.18,11.61,"NAN",10579.66,13754.54,22.88
"2023-11-06 04:00:00",6949,12.18,10.9,"NAN",10579.55,17669.35,22.88
"2023-11-06 05:00:00",6950,12.17,10.29,"NAN",10579.46,27393.7,22.84
"2023-11-06 06:00:00",6951,12.17,9.81,"NAN",6215.257,6471.709,22.79
"2023-11-06 07:00:00",6952,12.17,9.27,"NAN",10578.81,39723.73,22.75
"2023-11-06 08:00:00",6953,12.16,9.06,"NAN",10577.09,43525.38,22.83
"2023-11-06 09:00:00",6954,12.17,12.2,"NAN",10578.81,43567.68,23.11
"2023-11-06 10:00:00",6955,12.17,17.69,"NAN",10578.88,14100.87,23.81
"2023-11-06 11:00:00",6956,12.18,22.08,"NAN",10578.34,43546.2,24.1
"2023-11-06 12:00:00",6957,12.19,22.7,"NAN",10578.07,43569.6,24.27
"2023-11-06 13:00:00",6958,12.2,23.18,"NAN",10577.6,43523.4,24.46
"2023-11-06 14:00:00",6959,12.2,23.66,"NAN",10576.35,27249.71,24.31
"2023-11-06 15:00:00",6960,12.21,24.3,"NAN",10578.15,43553.13,24.2
"2023-11-06 16:00:00",6961,12.21,24.25,"NAN",10578.37,43562.98,24.06
"2023-11-06 17:00:00",6962,12.21,23.27,"NAN",10578.44,31733.03,23.85
"2023-11-06 18:00:00",6963,12.21,21.73,"NAN",10578.16,43564.31,23.63
"2023-11-06 19:00:00",6964,12.2,20.05,"NAN",10577.91,43563.38,23.48
"2023-11-06 20:00:00",6965,12.2,18.66,"NAN",10575.64,43542.44,23.37
"2023-11-06 21:00:00",6966,12.2,17.47,"NAN",10577.03,12709.1,23.3
"2023-11-06 22:00:00",6967,12.19,16.46,"NAN",10578.63,13717.73,23.23
"2023-11-06 23:00:00",6968,12.19,15.5,"NAN",10576.19,26128.12,23.16
"2023-11-07 00:00:00",6969,12.18,14.57,"NAN",10579.39,43571.04,23.09
"2023-11-07 01:00:00",6970,12.18,13.83,"NAN",10579.04,34144.48,23.03
"2023-11-07 02:00:00",6971,12.18,12.99,"NAN",10577.93,32774.41,22.93
"2023-11-07 03:00:00",6972,12.17,12.27,"NAN",10579.27,36957.8,22.9
"2023-11-07 04:00:00",6973,12.17,11.86,"NAN",10578.75,14120.1,22.92
"2023-11-07 05:00:00",6974,12.17,11.51,"NAN",10579.22,43569.34,22.9
"2023-11-07 06:00:00",6975,12.16,11.11,"NAN",10578.89,39311.89,22.9
"2023-11-07 07:00:00",6976,12.16,10.77,"NAN",10578.97,43567.62,22.84
"2023-11-07 08:00:00",6977,12.16,10.54,"NAN",10579.1,22216.61,22.87
"2023-11-07 09:00:00",6978,12.16,13.19,"NAN",10578.77,43568.93,23.17
"2023-11-07 10:00:00",6979,12.17,18.76,"NAN",10577.82,30005.44,23.87
"2023-11-07 11:00:00",6980,12.17,23.06,"NAN",10578.5,16123.1,24.16
"2023-11-07 12:00:00",6981,12.18,23.67,"NAN",-801.3016,-639.5782,24.36
"2023-11-07 13:00:00",6982,12.19,24.29,"NAN",10575.14,38951.73,24.54
"2023-11-07 14:00:00",6983,12.19,24.73,"NAN",10574.29,25306.7,24.37
"2023-11-07 15:00:00",6984,12.2,25.35,"NAN",10574.46,37767.22,24.21
"2023-11-07 16:00:00",6985,12.2,25.21,"NAN",10577.01,19827.93,24.09
"2023-11-07 17:00:00",6986,12.2,24.18,"NAN",10576.42,13428.96,23.91
"2023-11-07 18:00:00",6987,12.2,22.62,"NAN",3224.606,3300.609,23.67
"2023-11-07 19:00:00",6988,12.19,20.98,"NAN",9533.074,16044.54,23.5
"2023-11-07 20:00:00",6989,12.19,19.66,"NAN",10577.9,30119.79,23.4
"2023-11-07 21:00:00",6990,12.18,18.37,"NAN",10571.82,14551.67,23.28
"2023-11-07 22:00:00",6991,12.18,17.19,"NAN",10576.1,26659.8,23.19
"2023-11-07 23:00:00",6992,12.18,16.07,"NAN",10578.13,43531.54,23.11
"2023-11-08 00:00:00",6993,12.17,15.06,"NAN",10578.58,33763,23.02
"2023-11-08 01:00:00",6994,12.17,14.18,"NAN",10028.85,9761.809,22.95
"2023-11-08 02:00:00",6995,12.16,13.35,"NAN",10578.72,43561.98,22.9
"2023-11-08 03:00:00",6996,12.16,12.59,"NAN",10577.66,37567.67,22.82
"2023-11-08 04:00:00",6997,12.16,11.9,"NAN",3113.928,3304.587,22.79
"2023-11-08 05:00:00",6998,12.15,11.24,"NAN",10551.71,13949.68,22.74
"2023-11-08 06:00:00",6999,12.15,10.66,"NAN",10578.03,43557.29,22.69
"2023-11-08 07:00:00",7000,12.15,10.16,"NAN",10579.14,22225.97,22.67
"2023-11-08 08:00:00",7001,12.14,10.01,"NAN",10578.38,18896.07,22.72
"2023-11-08 09:00:00",7002,12.14,12.58,"NAN",10578.81,28438.51,23.08
"2023-11-08 10:00:00",7003,12.15,18.32,"NAN",10576.8,39141.31,23.76
"2023-11-08 11:00:00",7004,12.16,22.64,"NAN",1410.688,682.9739,24.17
"2023-11-08 12:00:00",7005,12.17,23.38,"NAN",10512.16,18183.81,24.37
"2023-11-08 13:00:00",7006,12.17,24.08,"NAN",1566.446,1606.338,24.56
"2023-11-08 14:00:00",7007,12.18,24.6,"NAN",10576.91,31476.45,24.4
"2023-11-08 15:00:00",7008,12.18,25.31,"NAN",9971.607,9669.722,24.28
"2023-11-08 16:00:00",7009,12.18,25.27,"NAN",10576.42,21186.22,24.11
"2023-11-08 17:00:00",7010,12.18,24.48,"NAN",10572.26,31610.17,23.93
"2023-11-08 18:00:00",7011,12.18,23.07,"NAN",1273.819,1323.895,23.72
"2023-11-08 19:00:00",7012,12.18,21.63,"NAN",10570.82,42280.78,23.59
"2023-11-08 20:00:00",7013,12.17,20.5,"NAN",10578.86,43565.39,23.5
"2023-11-08 21:00:00",7014,12.17,19.5,"NAN",10576.34,13332.88,23.4
"2023-11-08 22:00:00",7015,12.17,18.54,"NAN",10576.95,43549.54,23.33
"2023-11-08 23:00:00",7016,12.16,17.63,"NAN",10576.57,13051.99,23.24
"2023-11-09 00:00:00",7017,12.16,16.88,"NAN",10576.34,14719.68,23.19
"2023-11-09 01:00:00",7018,12.16,16.16,"NAN",10577.3,42025.09,23.13
"2023-11-09 02:00:00",7019,12.15,15.66,"NAN",-291.9713,-174.9781,23.12
"2023-11-09 03:00:00",7020,12.16,15.1,"NAN",10576.37,43539.95,23.07
"2023-11-09 04:00:00",7021,12.15,14.58,"NAN",9899.946,15870.3,23.05
"2023-11-09 05:00:00",7022,12.14,14.19,"NAN",10578.13,28645.48,22.98
"2023-11-09 06:00:00",7023,12.14,13.81,"NAN",10578.98,43566.27,22.95
"2023-11-09 07:00:00",7024,12.14,13.42,"NAN",10573.94,14949,22.91
"2023-11-09 08:00:00",7025,12.13,13.36,"NAN",10027.95,9823.708,23
"2023-11-09 09:00:00",7026,12.14,15.73,"NAN",6164.153,6182.593,23.38
"2023-11-09 10:00:00",7027,12.15,19.85,"NAN",10576.85,43548.3,23.88
"2023-11-09 11:00:00",7028,12.15,22.08,"NAN",2932.783,2988.911,24.2
"2023-11-09 12:00:00",7029,12.15,23.73,"NAN",10572.24,43428.24,24.51
"2023-11-09 13:00:00",7030,12.16,25.08,"NAN",10568.4,13469.37,24.75
"2023-11-09 14:00:00",7031,12.16,25.55,"NAN",3922.702,3981.75,24.56
"2023-11-09 15:00:00",7032,12.16,26.19,"NAN",10575.8,20481.03,24.44
"2023-11-09 16:00:00",7033,12.16,25.99,"NAN",10570.59,17265.15,24.32
"2023-11-09 17:00:00",7034,12.17,25.19,"NAN",3826.449,3846.933,24.11
"2023-11-09 18:00:00",7035,12.17,23.99,"NAN",10381.32,11631.8,23.9
"2023-11-09 19:00:00",7036,12.17,22.88,"NAN",10574.8,43556.07,23.8
"2023-11-09 20:00:00",7037,12.16,22.08,"NAN",10575.19,25867.32,23.73
"2023-11-09 21:00:00",7038,12.16,21.45,"NAN",10573.91,24102.26,23.68
"2023-11-09 22:00:00",7039,12.16,20.88,"NAN",10577.76,43552.07,23.63
"2023-11-09 23:00:00",7040,12.15,20.21,"NAN",10577.17,43550.75,23.54
"2023-11-10 00:00:00",7041,12.15,19.53,"NAN",10577.28,43541.29,23.46
"2023-11-10 01:00:00",7042,12.15,18.85,"NAN",10577.59,25407.61,23.37
"2023-11-10 02:00:00",7043,12.14,18.42,"NAN",9978.489,12021.4,23.41
"2023-11-10 03:00:00",7044,12.14,18.12,"NAN",10569.65,41909.4,23.35
"2023-11-10 04:00:00",7045,12.14,17.74,"NAN",10578.58,24064.38,23.32
"2023-11-10 05:00:00",7046,12.14,17.41,"NAN",6170.114,6208.91,23.34
"2023-11-10 06:00:00",7047,12.14,17.19,"NAN",3549.951,3657.255,23.36
"2023-11-10 07:00:00",7048,12.14,17.05,"NAN",10576.08,39241.88,23.36
"2023-11-10 08:00:00",7049,12.14,17.29,"NAN",10577.03,30031.12,23.43
"2023-11-10 09:00:00",7050,12.14,19.48,"NAN",10575.62,18091.71,23.73
"2023-11-10 10:00:00",7051,12.14,23.9,"NAN",1775.966,2240.153,24.29
"2023-11-10 11:00:00",7052,12.15,26.15,"NAN",-1069.037,-822.3062,24.5
"2023-11-10 12:00:00",7053,12.15,26.65,"NAN",10565.77,11764.95,24.68
"2023-11-10 13:00:00",7054,12.16,27.02,"NAN",10392.75,17673.1,24.77
"2023-11-10 14:00:00",7055,12.16,27,"NAN",10576.47,23481.53,24.54
"2023-11-10 15:00:00",7056,12.16,27.06,"NAN",10576.15,22076.18,24.39
"2023-11-10 16:00:00",7057,12.16,26.78,"NAN",10576.03,26918.95,24.25
"2023-11-10 17:00:00",7058,12.16,25.91,"NAN",10573.24,43507.95,24.12
"2023-11-10 18:00:00",7059,12.16,25.01,"NAN",10576.22,43543,24.01
"2023-11-10 19:00:00",7060,12.15,24.28,"NAN",10577.55,26625.59,23.92
"2023-11-10 20:00:00",7061,12.15,23.39,"NAN",10567.91,43462.6,23.79
"2023-11-10 21:00:00",7062,12.14,22.53,"NAN",10562.35,17977.94,23.71
"2023-11-10 22:00:00",7063,12.14,21.73,"NAN",10570.35,20517.21,23.62
"2023-11-10 23:00:00",7064,12.14,20.98,"NAN",10227.59,9929.631,23.57
"2023-11-11 00:00:00",7065,12.14,20.33,"NAN",10577.71,14171.35,23.5
"2023-11-11 01:00:00",7066,12.13,19.77,"NAN",3005.448,3293.945,23.47
"2023-11-11 02:00:00",7067,12.13,19.31,"NAN",9815.92,9665.294,23.4
"2023-11-11 03:00:00",7068,12.13,18.96,"NAN",6158.488,6170.279,23.44
"2023-11-11 04:00:00",7069,12.12,18.8,"NAN",10576.86,18151.97,23.45
"2023-11-11 05:00:00",7070,12.12,18.72,"NAN",10578.75,43513.8,23.43
"2023-11-11 06:00:00",7071,12.12,18.8,"NAN",-1062.995,-808.171,23.5
"2023-11-11 07:00:00",7072,12.12,18.85,"NAN",10577.31,31665.6,23.53
"2023-11-11 08:00:00",7073,12.13,19.11,"NAN",10573.8,36219.49,23.64
"2023-11-11 09:00:00",7074,12.13,19.93,"NAN",10578.14,43305.58,23.8
"2023-11-11 10:00:00",7075,12.13,24.34,"NAN",-1069.082,-806.6794,24.35
"2023-11-11 11:00:00",7076,12.14,27.06,"NAN",10573.59,25047.52,24.64
"2023-11-11 12:00:00",7077,12.14,27.42,"NAN",8460.508,8328.01,24.77
"2023-11-11 13:00:00",7078,12.14,27.83,"NAN",3506.49,3554.856,24.88
"2023-11-11 14:00:00",7079,12.15,27.88,"NAN",10567.81,12886.2,24.65
"2023-11-11 15:00:00",7080,12.15,28.29,"NAN",9921.604,9657.465,24.57
"2023-11-11 16:00:00",7081,12.15,28.2,"NAN",-388.6326,-273.2883,24.46
"2023-11-11 17:00:00",7082,12.15,27.39,"NAN",10574.32,26475.31,24.27
"2023-11-11 18:00:00",7083,12.14,26.12,"NAN",9428.318,9187.768,24.06
"2023-11-11 19:00:00",7084,12.14,24.56,"NAN",10570.41,16306.84,23.83
"2023-11-11 20:00:00",7085,12.14,23.29,"NAN",10576.61,43544.2,23.73
"2023-11-11 21:00:00",7086,12.14,22.42,"NAN",-902.4666,-701.4458,23.71
"2023-11-11 22:00:00",7087,12.13,21.81,"NAN",6341.516,6420.348,23.65
"2023-11-11 23:00:00",7088,12.13,21.25,"NAN",9631.654,9421.797,23.62
"2023-11-12 00:00:00",7089,12.12,20.68,"NAN",10578.87,28560.85,23.56
"2023-11-12 01:00:00",7090,12.12,20.11,"NAN",3646.499,4068.431,23.48
"2023-11-12 02:00:00",7091,12.12,19.69,"NAN",10578.49,43553.97,23.47
"2023-11-12 03:00:00",7092,12.11,19.3,"NAN",10579.46,21332.12,23.42
"2023-11-12 04:00:00",7093,12.12,18.86,"NAN",10577.26,33500.23,23.33
"2023-11-12 05:00:00",7094,12.12,18.4,"NAN",10578.36,43385.66,23.32
"2023-11-12 06:00:00",7095,12.12,18.06,"NAN",10575.72,43545.2,23.3
"2023-11-12 07:00:00",7096,12.11,17.71,"NAN",9484.21,11417,23.25
"2023-11-12 08:00:00",7097,12.11,17.29,"NAN",10569.44,42327.41,23.21
"2023-11-12 09:00:00",7098,12.11,17.04,"NAN",10089.53,15476.22,23.19
"2023-11-12 10:00:00",7099,12.1,17.09,"NAN",9966.327,11453.06,23.27
"2023-11-12 11:00:00",7100,12.1,17.76,"NAN",6289.164,6311.755,23.52
"2023-11-12 12:00:00",7101,12.1,18.81,"NAN",10577.23,43538.28,23.71
"2023-11-12 13:00:00",7102,12.11,18.75,"NAN",10573.23,42332,23.61
"2023-11-12 14:00:00",7103,12.1,18.82,"NAN",10578.1,39596.83,23.59
"2023-11-12 15:00:00",7104,12.11,18.8,"NAN",10578.22,43536.54,23.52
"2023-11-12 16:00:00",7105,12.1,18.61,"NAN",10578.48,26681.16,23.47
"2023-11-12 17:00:00",7106,12.11,18.22,"NAN",9685.02,11694.28,23.32
"2023-11-12 18:00:00",7107,12.11,17.76,"NAN",10577.28,20557.73,23.23
"2023-11-12 19:00:00",7108,12.1,17.36,"NAN",10578.25,39284.6,23.16
"2023-11-12 20:00:00",7109,12.1,17.12,"NAN",10577.7,42331.13,23.16
"2023-11-12 21:00:00",7110,12.1,16.95,"NAN",10578.06,26218.99,23.14
"2023-11-12 22:00:00",7111,12.09,16.9,"NAN",10572.04,24140.57,23.14
"2023-11-12 23:00:00",7112,12.09,16.86,"NAN",7703.761,9884.621,23.1
"2023-11-13 00:00:00",7113,12.09,16.68,"NAN",10578.15,43522.86,23.06
"2023-11-13 01:00:00",7114,12.09,16.43,"NAN",10577.31,26784.86,23.04
"2023-11-13 02:00:00",7115,12.09,16.03,"NAN",3335.871,3455.591,23.02
"2023-11-13 03:00:00",7116,12.09,15.7,"NAN",10578.67,43564.78,22.95
"2023-11-13 04:00:00",7117,12.09,15.53,"NAN",10578.51,18215.37,22.96
"2023-11-13 05:00:00",7118,12.08,15.48,"NAN",10578,36073.88,22.97
"2023-11-13 06:00:00",7119,12.08,15.54,"NAN",10574,43508.67,23.02
"2023-11-13 07:00:00",7120,12.08,15.58,"NAN",10576.72,43566.09,22.99
"2023-11-13 08:00:00",7121,12.08,15.61,"NAN",10579.27,37007.28,23.05
"2023-11-13 09:00:00",7122,12.08,15.79,"NAN",10227.89,9906.732,23.11
"2023-11-13 10:00:00",7123,12.08,16.06,"NAN",10578.84,42002.05,23.15
"2023-11-13 11:00:00",7124,12.08,16.59,"NAN",10577.93,43560.97,23.27
"2023-11-13 12:00:00",7125,12.08,17.22,"NAN",10575.22,43437.3,23.32
"2023-11-13 13:00:00",7126,12.08,17.96,"NAN",10578.24,43556.62,23.43
"2023-11-13 14:00:00",7127,12.08,18.32,"NAN",6167.736,6219.396,23.44
"2023-11-13 15:00:00",7128,12.08,18.55,"NAN",10008.55,9746.285,23.5
"2023-11-13 16:00:00",7129,12.09,18.61,"NAN",10577.59,17556.82,23.4
"2023-11-13 17:00:00",7130,12.08,18.26,"NAN",10579.12,17968.36,23.29
"2023-11-13 18:00:00",7131,12.08,17.77,"NAN",10577.88,23228.97,23.17
"2023-11-13 19:00:00",7132,12.08,17.41,"NAN",10578.55,43553.82,23.14
"2023-11-13 20:00:00",7133,12.08,17.15,"NAN",3511.721,3552.47,23.14
"2023-11-13 21:00:00",7134,12.08,16.93,"NAN",10576.27,31139.16,23.11
"2023-11-13 22:00:00",7135,12.08,16.78,"NAN",10576.95,30168.72,23.14
"2023-11-13 23:00:00",7136,12.08,16.65,"NAN",6175.217,6219.739,23.07
"2023-11-14 00:00:00",7137,12.07,16.46,"NAN",10578.31,25710.84,23.01
"2023-11-14 01:00:00",7138,12.07,16.33,"NAN",10577.38,43535.14,23.01
"2023-11-14 02:00:00",7139,12.07,16.32,"NAN",9076.421,9341.271,23.04
"2023-11-14 03:00:00",7140,12.07,16.36,"NAN",10325.81,17863.03,23.03
"2023-11-14 04:00:00",7141,12.07,16.47,"NAN",10437.59,25886.01,23.08
"2023-11-14 05:00:00",7142,12.07,16.61,"NAN",5902.661,6032.233,23.09
"2023-11-14 06:00:00",7143,12.07,16.73,"NAN",1718.587,1817.863,23.15
"2023-11-14 07:00:00",7144,12.07,16.83,"NAN",10577.82,43556.88,23.13
"2023-11-14 08:00:00",7145,12.07,17.02,"NAN",10577.8,34254.11,23.18
"2023-11-14 09:00:00",7146,12.07,17.42,"NAN",10578.12,30257.88,23.29
"2023-11-14 10:00:00",7147,12.07,18.08,"NAN",10576.77,30076.17,23.39
"2023-11-14 11:00:00",7148,12.07,19.05,"NAN",9472.181,11673.24,23.62
"2023-11-14 12:00:00",7149,12.07,19.86,"NAN",10576.22,27740.03,23.73
"2023-11-14 13:00:00",7150,12.07,20.26,"NAN",10578.66,18770.58,23.72
"2023-11-14 14:00:00",7151,12.07,19.69,"NAN",10578.44,33868.49,23.55
"2023-11-14 15:00:00",7152,12.07,18.63,"NAN",10576.09,43542.09,23.38
"2023-11-14 16:00:00",7153,12.07,18.02,"NAN",3209.757,3281.552,23.33
"2023-11-14 17:00:00",7154,12.07,17.73,"NAN",10578.02,43539.83,23.41
"2023-11-14 18:00:00",7155,12.06,17.57,"NAN",9848.304,9554.916,23.38
"2023-11-14 19:00:00",7156,12.07,17.38,"NAN",10575.75,43537.24,23.37
"2023-11-14 20:00:00",7157,12.07,17.06,"NAN",10576.01,43535.61,23.28
"2023-11-14 21:00:00",7158,12.07,16.68,"NAN",10578.41,39268.75,23.25
"2023-11-14 22:00:00",7159,12.06,16.51,"NAN",10576.89,26709.72,23.26
"2023-11-14 23:00:00",7160,12.06,16.51,"NAN",10577.94,30117.67,23.27
"2023-11-15 00:00:00",7161,12.06,16.52,"NAN",6183.721,6295.121,23.28
"2023-11-15 01:00:00",7162,12.06,16.51,"NAN",10578.35,22348.67,23.23
"2023-11-15 02:00:00",7163,12.06,16.72,"NAN",10576.87,34872.54,23.3
"2023-11-15 03:00:00",7164,12.06,16.85,"NAN",3409.206,3406.384,23.32
"2023-11-15 04:00:00",7165,12.06,17.06,"NAN",10578.46,39240.89,23.38
"2023-11-15 05:00:00",7166,12.06,17.27,"NAN",10577.88,31858.64,23.4
"2023-11-15 06:00:00",7167,12.05,17.48,"NAN",9816.155,9665.282,23.44
"2023-11-15 07:00:00",7168,12.06,17.56,"NAN",10577.3,43529.4,23.41
"2023-11-15 08:00:00",7169,12.05,17.7,"NAN",10578.03,12976.43,23.48
"2023-11-15 09:00:00",7170,12.05,18.03,"NAN",10574.79,43526.67,23.52
"2023-11-15 10:00:00",7171,12.05,18.38,"NAN",10575.88,42766.39,23.63
"2023-11-15 11:00:00",7172,12.06,18.82,"NAN",10578.05,35704.28,23.72
"2023-11-15 12:00:00",7173,12.06,19.37,"NAN",10577.38,43532.71,23.86
"2023-11-15 13:00:00",7174,12.06,19.99,"NAN",10577.18,30112.63,23.87
"2023-11-15 14:00:00",7175,12.06,20.43,"NAN",10213.47,9956.948,23.85
"2023-11-15 15:00:00",7176,12.06,20.44,"NAN",3703.679,3713.871,23.78
"2023-11-15 16:00:00",7177,12.06,20.15,"NAN",9058.63,8873.604,23.73
"2023-11-15 17:00:00",7178,12.06,19.76,"NAN",10578.94,43564.09,23.66
"2023-11-15 18:00:00",7179,12.05,19.63,"NAN",10577.94,14380.19,23.63
"2023-11-15 19:00:00",7180,12.05,19.6,"NAN",-809.5032,-568.9044,23.62
"2023-11-15 20:00:00",7181,12.06,19.55,"NAN",10577.19,43557.43,23.59
"2023-11-15 21:00:00",7182,12.06,19.58,"NAN",9296.608,40207.61,23.64
"2023-11-15 22:00:00",7183,12.05,19.62,"NAN",10577.18,43555.69,23.65
"2023-11-15 23:00:00",7184,12.05,19.63,"NAN",10577.28,14179.47,23.66
"2023-11-16 00:00:00",7185,12.05,19.64,"NAN",10577.2,36029.12,23.66
"2023-11-16 01:00:00",7186,12.05,19.62,"NAN",10574.7,39427.87,23.64
"2023-11-16 02:00:00",7187,12.05,19.54,"NAN",10576.74,19800.07,23.64
