"TOA5","Ichetucknee","CR1000X","22891","CR1000X.Std.04.02","CPU:Ichetuckneehourly_03012023.CR1X","6659","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","CO2","cDOM"
"TS","RN","Volts","Deg C","ppm","ppbQS"
"","","Min","Smp","Smp","Smp"
"2023-03-18 14:00:00",409,12.45,16.38,550.3594,6.854201
"2023-03-18 15:00:00",410,12.43,15.39,527.6515,7.154255
"2023-03-18 16:00:00",411,12.45,14.77,467.0356,7.236272
"2023-03-18 17:00:00",412,12.39,14.37,441.8979,7.752942
"2023-03-18 18:00:00",413,12.39,13.04,439.3385,7.392213
"2023-03-18 19:00:00",414,12.38,11.99,444.4549,7.715906
"2023-03-18 20:00:00",415,12.38,11.68,462.0746,7.943574
"2023-03-18 21:00:00",416,12.37,11.19,477.1664,8.031358
"2023-03-18 22:00:00",417,12.37,10.74,489.8321,8.184106
"2023-03-18 23:00:00",418,12.36,10.19,504.8899,7.946054
"2023-03-19 00:00:00",419,12.35,9.88,520.1268,7.641502
"2023-03-19 01:00:00",420,12.34,9.85,535.273,8.205324
"2023-03-19 02:00:00",421,12.34,9.75,545.328,7.555344
"2023-03-19 03:00:00",422,12.33,9.66,550.3737,8.1596
"2023-03-19 04:00:00",423,12.32,9.39,550.3655,8.031426
"2023-03-19 05:00:00",424,12.32,9.2,545.3022,7.792689
"2023-03-19 06:00:00",425,12.32,8.79,542.7806,7.735866
"2023-03-19 07:00:00",426,12.31,8.29,537.7751,8.223687
"2023-03-19 08:00:00",427,12.33,8.43,530.1758,7.91558
"2023-03-19 09:00:00",428,13.17,11.48,512.5098,7.512321
"2023-03-19 10:00:00",429,13,15.09,472.1066,7.776143
"2023-03-19 11:00:00",430,13.01,16.01,421.7158,7.520566
"2023-03-19 12:00:00",431,12.85,16.57,376.324,6.934651
"2023-03-19 13:00:00",432,12.83,17.14,335.904,7.197844
"2023-03-19 14:00:00",433,12.8,17.41,303.1441,7.266036
"2023-03-19 15:00:00",434,12.69,16.97,275.4469,7.246924
"2023-03-19 16:00:00",435,12.66,16.73,250.23,6.973765
"2023-03-19 17:00:00",436,12.59,16.76,237.5667,7.451945
"2023-03-19 18:00:00",437,12.54,15.93,242.677,7.572236
"2023-03-19 19:00:00",438,12.51,14.91,260.222,6.955273
"2023-03-19 20:00:00",439,12.46,14.06,293.0704,7.543588
"2023-03-19 21:00:00",440,12.41,13.34,330.9602,7.571216
"2023-03-19 22:00:00",441,12.39,12.8,368.7172,7.508867
"2023-03-19 23:00:00",442,12.36,12.16,406.5399,7.390185
"2023-03-20 00:00:00",443,12.35,11.21,446.942,6.903567
"2023-03-20 01:00:00",444,12.34,10.4,487.3431,7.6203
"2023-03-20 02:00:00",445,12.33,9.45,515.0707,7.329822
"2023-03-20 03:00:00",446,12.3,8.35,532.7833,7.346317
"2023-03-20 04:00:00",447,12.28,7.656,535.2647,7.252014
"2023-03-20 05:00:00",448,12.28,7.1,535.2706,7.49174
"2023-03-20 06:00:00",449,12.28,6.638,530.1708,7.313462
"2023-03-20 07:00:00",450,12.26,6.048,525.1763,7.493931
"2023-03-20 08:00:00",451,12.29,6.124,517.564,7.235961
"2023-03-20 09:00:00",452,13.26,9.07,499.8655,7.177094
"2023-03-20 10:00:00",453,13,13.1,464.623,6.672612
"2023-03-20 11:00:00",454,13.01,14.52,419.2169,6.950252
"2023-03-20 12:00:00",455,12.75,15.12,386.4048,6.862846
"2023-03-20 13:00:00",456,12.61,16.68,356.1367,7.248111
"2023-03-20 14:00:00",457,12.65,16.36,325.8392,6.827595
"2023-03-20 15:00:00",458,12.55,15.58,298.11,7.251902
"2023-03-20 16:00:00",459,12.51,15.55,275.3784,6.622503
"2023-03-20 17:00:00",460,12.47,15.85,267.8671,6.95494
"2023-03-20 18:00:00",461,12.42,15.3,275.4177,6.747149
"2023-03-20 19:00:00",462,12.37,14.13,293.1189,7.040686
"2023-03-20 20:00:00",463,12.32,12.14,318.2555,6.750021
"2023-03-20 21:00:00",464,12.3,10.86,351.0389,6.771326
"2023-03-20 22:00:00",465,12.27,9.72,386.382,6.704914
"2023-03-20 23:00:00",466,12.25,8.76,421.6518,6.811072
"2023-03-21 00:00:00",467,12.26,7.688,454.5578,7.258262
"2023-03-21 01:00:00",468,12.25,6.769,482.2445,6.816725
"2023-03-21 02:00:00",469,12.23,6.15,504.9812,6.888849
"2023-03-21 03:00:00",470,12.23,5.704,515.0389,7.203935
"2023-03-21 04:00:00",471,12.2,5.284,517.5875,6.836576
"2023-03-21 05:00:00",472,12.2,4.902,517.6029,7.021958
"2023-03-21 06:00:00",473,12.2,4.866,515.0254,6.881059
"2023-03-21 07:00:00",474,12.18,5.163,512.4851,6.793859
"2023-03-21 08:00:00",475,12.24,6.705,507.4106,6.676773
"2023-03-21 09:00:00",476,13.11,11.1,492.4074,6.453252
"2023-03-21 10:00:00",477,12.95,15.74,464.5858,6.451612
"2023-03-21 11:00:00",478,12.86,18.7,424.2475,6.61605
"2023-03-21 12:00:00",479,12.75,20.35,386.3981,6.28967
"2023-03-21 13:00:00",480,12.66,21.65,351.0401,6.900271
"2023-03-21 14:00:00",481,12.62,22.05,323.391,6.476099
"2023-03-21 15:00:00",482,12.59,22.13,295.5358,6.627216
"2023-03-21 16:00:00",483,12.5,22.2,275.3697,6.150226
"2023-03-21 17:00:00",484,12.46,22.31,272.8465,6.055585
"2023-03-21 18:00:00",485,12.41,21.68,280.4353,6.158844
"2023-03-21 19:00:00",486,12.37,20.67,300.6151,6.685155
"2023-03-21 20:00:00",487,12.33,19.47,325.8693,6.827266
"2023-03-21 21:00:00",488,12.3,18.45,358.6786,7.026477
"2023-03-21 22:00:00",489,12.29,17.6,396.4541,6.80665
"2023-03-21 23:00:00",490,12.29,16.96,431.8307,7.221189
"2023-03-22 00:00:00",491,12.27,16.85,467.1104,7.003962
"2023-03-22 01:00:00",492,12.26,16.77,504.9507,6.886541
"2023-03-22 02:00:00",493,12.25,16.73,540.2982,6.902409
"2023-03-22 03:00:00",494,12.26,16.66,562.9489,6.798269
"2023-03-22 04:00:00",495,12.25,16.57,578.1086,6.784334
"2023-03-22 05:00:00",496,12.24,16.45,585.6431,6.898655
"2023-03-22 06:00:00",497,12.24,16.43,593.2027,7.00272
"2023-03-22 07:00:00",498,12.23,16.58,595.6782,6.575578
"2023-03-22 08:00:00",499,12.29,17.01,593.2179,6.867292
"2023-03-22 09:00:00",500,12.36,18.52,583.1678,6.912801
"2023-03-22 10:00:00",501,12.74,22.85,550.3542,6.223954
"2023-03-22 11:00:00",502,12.71,26.61,507.4158,6.881092
"2023-03-22 12:00:00",503,12.53,28.11,462.0026,6.706077
"2023-03-22 13:00:00",504,12.47,29.57,419.121,6.488475
"2023-03-22 14:00:00",505,12.46,29.02,383.8599,6.654469
"2023-03-22 15:00:00",506,12.4,28.08,348.5608,6.907552
"2023-03-22 16:00:00",507,12.36,27.75,315.7518,6.78166
"2023-03-22 17:00:00",508,12.32,27.79,303.1555,6.549431
"2023-03-22 18:00:00",509,12.3,26.83,308.1487,6.233516
"2023-03-22 19:00:00",510,12.3,25.48,325.9007,6.696395
"2023-03-22 20:00:00",511,12.28,23.85,353.5447,6.49632
"2023-03-22 21:00:00",512,12.27,22.22,386.3555,6.605729
"2023-03-22 22:00:00",513,12.25,20.55,426.7068,6.499684
"2023-03-22 23:00:00",514,12.25,19.37,464.5571,6.75933
"2023-03-23 00:00:00",515,12.23,18.31,504.9512,7.039196
"2023-03-23 01:00:00",516,12.23,17.49,537.7057,7.332808
"2023-03-23 02:00:00",517,12.21,16.87,568.0057,7.441909
"2023-03-23 03:00:00",518,12.21,16.54,588.1863,7.340275
"2023-03-23 04:00:00",519,12.19,16.27,598.2233,7.361709
"2023-03-23 05:00:00",520,12.19,15.93,603.2828,7.276027
"2023-03-23 06:00:00",521,12.18,15.48,605.9109,7.301686
"2023-03-23 07:00:00",522,12.17,15.05,605.8101,6.947475
"2023-03-23 08:00:00",523,12.2,15.44,603.2821,7.391142
"2023-03-23 09:00:00",524,12.78,19.91,590.6652,7.7211
"2023-03-23 10:00:00",525,12.68,25.38,562.9431,7.069856
"2023-03-23 11:00:00",526,12.68,28.48,525.078,6.454232
"2023-03-23 12:00:00",527,12.47,29.91,479.6726,6.425049
"2023-03-23 13:00:00",528,12.4,31.17,441.8818,6.779026
"2023-03-23 14:00:00",529,12.4,30.68,406.5854,7.048738
"2023-03-23 15:00:00",530,12.34,29.85,366.2513,6.765209
"2023-03-23 16:00:00",531,12.31,29.37,338.4134,6.894652
"2023-03-23 17:00:00",532,12.29,29.35,325.8451,7.360123
"2023-03-23 18:00:00",533,12.25,28.47,328.4086,6.789772
"2023-03-23 19:00:00",534,12.24,26.99,343.4514,7.292421
"2023-03-23 20:00:00",535,12.22,25.36,368.754,7.366924
"2023-03-23 21:00:00",536,12.21,23.59,398.9377,7.059036
"2023-03-23 22:00:00",537,12.21,22.06,431.7499,7.484361
"2023-03-23 23:00:00",538,12.2,20.72,469.5754,7.392166
"2023-03-24 00:00:00",539,12.19,19.74,504.9686,7.010612
"2023-03-24 01:00:00",540,12.17,18.87,540.2264,7.431155
"2023-03-24 02:00:00",541,12.16,18.02,567.9993,7.058932
"2023-03-24 03:00:00",542,12.16,17.31,590.7236,7.063984
"2023-03-24 04:00:00",543,12.15,16.77,603.3674,7.064941
"2023-03-24 05:00:00",544,12.13,16.23,608.348,6.971886
"2023-03-24 06:00:00",545,12.13,15.92,610.9418,7.400413
"2023-03-24 07:00:00",546,12.13,15.84,613.4172,7.352751
"2023-03-24 08:00:00",547,12.15,16.49,610.9136,7.302624
"2023-03-24 09:00:00",548,12.71,20.57,600.8019,6.752073
"2023-03-24 10:00:00",549,12.62,26.16,578.0959,6.580333
"2023-03-24 11:00:00",550,12.6,29.25,545.2465,6.778169
"2023-03-24 12:00:00",551,12.41,30.23,507.4066,7.299201
"2023-03-24 13:00:00",552,12.35,31.63,467.07,6.821416
"2023-03-24 14:00:00",553,12.33,31,431.7788,6.974053
"2023-03-24 15:00:00",554,12.3,30.44,398.9396,6.940491
"2023-03-24 16:00:00",555,12.27,29.65,366.1765,6.961299
"2023-03-24 17:00:00",556,12.23,28.86,343.4759,6.662173
"2023-03-24 18:00:00",557,12.2,27.79,338.383,7.301671
"2023-03-24 19:00:00",558,12.19,26.27,351.0086,6.993514
"2023-03-24 20:00:00",559,12.17,24.29,371.2914,7.260553
"2023-03-24 21:00:00",560,12.16,22.78,398.9735,7.126914
"2023-03-24 22:00:00",561,12.14,21.55,431.7866,7.215707
"2023-03-24 23:00:00",562,12.13,20.39,467.1141,7.199092
"2023-03-25 00:00:00",563,12.13,19.53,502.3835,6.869185
"2023-03-25 01:00:00",564,12.11,19.02,535.1629,6.770104
"2023-03-25 02:00:00",565,12.11,19.69,565.5273,6.922899
"2023-03-25 03:00:00",566,12.1,20.46,588.2035,6.909943
"2023-03-25 04:00:00",567,12.1,21.04,605.8596,7.323164
"2023-03-25 05:00:00",568,12.09,21.25,615.8812,7.638535
"2023-03-25 06:00:00",569,12.09,21.39,625.9799,7.124509
"2023-03-25 07:00:00",570,12.08,21.6,633.5609,7.070917
"2023-03-25 08:00:00",571,12.1,22.24,636.0723,6.936834
"2023-03-25 09:00:00",572,12.27,24.02,631.0496,7.154862
"2023-03-25 10:00:00",573,12.21,25.76,610.8458,7.11064
"2023-03-25 11:00:00",574,12.16,26.1,588.0901,6.532253
"2023-03-25 12:00:00",575,12.2,27.47,562.9569,6.757643
"2023-03-25 13:00:00",576,12.25,30.08,532.7061,7.013499
"2023-03-25 14:00:00",577,12.17,29.98,499.7957,6.702336
"2023-03-25 15:00:00",578,12.19,30.16,467.0356,6.754158
"2023-03-25 16:00:00",579,12.15,30.11,434.3461,6.44503
"2023-03-25 17:00:00",580,12.12,29.54,414.15,6.461063
"2023-03-25 18:00:00",581,12.1,28.47,398.9696,6.578559
"2023-03-25 19:00:00",582,12.1,27.34,396.4153,6.390496
"2023-03-25 20:00:00",583,12.08,26.41,406.605,6.426718
"2023-03-25 21:00:00",584,12.08,25.86,426.6522,6.330833
"2023-03-25 22:00:00",585,12.07,25.4,451.9451,6.716681
"2023-03-25 23:00:00",586,12.06,24.72,479.6379,6.34811
"2023-03-26 00:00:00",587,12.05,24.47,512.4324,6.244594
"2023-03-26 01:00:00",588,12.04,24.21,547.7734,6.474187
"2023-03-26 02:00:00",589,12.04,23.99,578.0029,6.429912
"2023-03-26 03:00:00",590,12.04,23.66,605.8144,6.343456
"2023-03-26 04:00:00",591,12.03,23.36,626.0181,6.5803
"2023-03-26 05:00:00",592,12.02,23.22,638.6143,6.746255
"2023-03-26 06:00:00",593,12.02,23.08,646.1838,6.375427
"2023-03-26 07:00:00",594,12.01,22.97,651.191,6.688499
"2023-03-26 08:00:00",595,12.01,23.25,653.7167,6.428657
"2023-03-26 09:00:00",596,12.08,23.99,651.1307,6.516551
"2023-03-26 10:00:00",597,12.05,24.76,635.9586,6.723678
"2023-03-26 11:00:00",598,12.19,25.96,613.3495,6.144631
"2023-03-26 12:00:00",599,12.2,28.6,580.5208,6.211681
"2023-03-26 13:00:00",600,12.14,30.53,542.7068,6.322084
"2023-03-26 14:00:00",601,12.15,30.55,504.8279,6.485998
"2023-03-26 15:00:00",602,12.09,30.48,467.0129,6.222762
"2023-03-26 16:00:00",603,12.06,30.21,434.2604,6.761527
"2023-03-26 17:00:00",604,12.04,30.24,409.104,6.732438
"2023-03-26 18:00:00",605,12.03,29.27,393.9211,7.00562
"2023-03-26 19:00:00",606,12.01,28.12,391.4337,7.162357
"2023-03-26 20:00:00",607,12,26.66,401.5537,6.939204
"2023-03-26 21:00:00",608,11.99,25.4,421.6906,7.244432
"2023-03-26 22:00:00",609,11.99,24.42,446.8976,7.201704
"2023-03-26 23:00:00",610,11.98,23.42,474.6344,7.205801
"2023-03-27 00:00:00",611,11.97,22.54,507.4149,7.133466
"2023-03-27 01:00:00",612,11.96,21.98,540.2495,6.96995
"2023-03-27 02:00:00",613,11.95,22.1,573.0345,7.724996
"2023-03-27 03:00:00",614,11.94,22.05,598.2784,7.318396
"2023-03-27 04:00:00",615,11.94,22,618.3719,7.449636
"2023-03-27 05:00:00",616,11.93,21.91,636.0359,6.877697
"2023-03-27 06:00:00",617,11.93,21.71,646.1407,7.47183
"2023-03-27 07:00:00",618,11.93,21.38,653.6953,7.593894
"2023-03-27 08:00:00",619,11.98,21.81,658.7461,7.015216
"2023-03-27 09:00:00",620,11.96,23.23,658.6838,7.456429
"2023-03-27 10:00:00",621,12.27,25.46,643.6299,6.90267
"2023-03-27 11:00:00",622,12.3,28.77,610.8235,7.688571
"2023-03-27 12:00:00",623,12.18,30.19,580.4608,7.165044
"2023-03-27 13:00:00",624,12.15,30.8,547.7422,7.434797
"2023-03-27 14:00:00",625,12.1,30.87,502.3143,7.280653
"2023-03-27 15:00:00",626,12.06,30.63,459.4526,7.718095
"2023-03-27 16:00:00",627,12.01,30.17,401.4757,7.551081
"2023-03-27 17:00:00",628,11.97,29.75,371.2622,7.688412
"2023-03-27 18:00:00",629,11.95,29.01,368.6845,7.72494
"2023-03-27 19:00:00",630,11.94,27.67,373.7433,7.700113
"2023-03-27 20:00:00",631,11.93,26.43,386.3467,7.590505
"2023-03-27 21:00:00",632,11.91,25.29,406.5071,6.940609
"2023-03-27 22:00:00",633,11.9,24.35,431.7326,7.179748
"2023-03-27 23:00:00",634,11.91,23.81,464.5826,7.372398
"2023-03-28 00:00:00",635,11.89,23.42,497.3623,7.452958
"2023-03-28 01:00:00",636,11.88,22.71,532.6319,7.132985
"2023-03-28 02:00:00",637,11.87,22.58,570.5014,7.749686
"2023-03-28 03:00:00",638,11.87,22.93,595.7392,7.779078
"2023-03-28 04:00:00",639,11.86,23.02,615.9557,7.435823
"2023-03-28 05:00:00",640,11.85,23,625.9446,7.623916
"2023-03-28 06:00:00",641,11.85,22.92,636.1013,7.727844
"2023-03-28 07:00:00",642,11.85,22.96,636.0961,7.693623
"2023-03-28 08:00:00",643,11.86,23.37,628.4896,7.332544
"2023-03-28 09:00:00",644,11.85,23.76,625.9411,7.040838
"2023-03-28 10:00:00",645,11.87,24.27,613.3506,7.291548
"2023-03-28 11:00:00",646,11.92,25.03,593.1788,7.507349
"2023-03-28 12:00:00",647,12.06,27.14,560.3918,7.46121
"2023-03-28 13:00:00",648,12.05,28.89,520.017,6.906088
"2023-03-28 14:00:00",649,12.02,29.5,477.1592,7.140532
"2023-03-28 15:00:00",650,11.91,28.95,444.3989,7.231955
"2023-03-28 16:00:00",651,11.86,27.82,419.1626,7.199764
"2023-03-28 17:00:00",652,11.85,26.66,404.0312,7.347475
"2023-03-28 18:00:00",653,11.84,23.13,391.4503,6.893376
"2023-03-28 19:00:00",654,11.83,21.65,383.8636,7.321859
"2023-03-28 20:00:00",655,11.81,21.02,406.5751,7.014668
"2023-03-28 21:00:00",656,11.8,20.6,446.877,6.48133
"2023-03-28 22:00:00",657,11.79,20.28,489.7966,6.548285
"2023-03-28 23:00:00",658,11.79,19.92,535.2523,7.204981
"2023-03-29 00:00:00",659,11.77,19.64,567.9749,6.840646
"2023-03-29 01:00:00",660,11.77,19.39,595.7906,6.83474
"2023-03-29 02:00:00",661,11.76,19.13,613.3995,6.596944
"2023-03-29 03:00:00",662,11.75,18.86,618.3826,6.910056
"2023-03-29 04:00:00",663,11.75,18.78,618.4669,6.231029
"2023-03-29 05:00:00",664,11.75,18.79,613.4329,6.576744
"2023-03-29 06:00:00",665,11.74,18.44,613.3846,6.466439
"2023-03-29 07:00:00",666,11.72,17.51,610.8974,6.392292
"2023-03-29 08:00:00",667,11.79,16.5,600.7551,6.139542
"2023-03-29 09:00:00",668,12.17,17.79,580.5726,6.460445
"2023-03-29 10:00:00",669,12.15,20.92,545.2211,6.846644
"2023-03-29 11:00:00",670,13.54,22.15,459.5268,7.092007
"2023-03-29 12:00:00",671,12.94,22.7,431.7242,6.537071
"2023-03-29 13:00:00",672,12.82,23.4,398.9087,6.310107
"2023-03-29 14:00:00",673,12.9,23.62,381.3135,6.470708
"2023-03-29 15:00:00",674,12.82,24.16,351.013,7.02566
"2023-03-29 16:00:00",675,12.81,24.24,315.7759,6.796128
"2023-03-29 17:00:00",676,12.79,24.01,300.559,6.796218
"2023-03-29 18:00:00",677,12.78,23.32,298.0588,7.259025
"2023-03-29 19:00:00",678,12.76,21.91,310.6313,7.313413
"2023-03-29 20:00:00",679,12.75,20.49,335.883,6.4728
"2023-03-29 21:00:00",680,12.74,19.55,366.1929,6.856211
"2023-03-29 22:00:00",681,12.71,18.79,398.9432,7.112736
"2023-03-29 23:00:00",682,12.7,18.01,431.7643,6.442454
"2023-03-30 00:00:00",683,12.69,17.32,474.6628,6.825521
"2023-03-30 01:00:00",684,12.67,16.86,509.9777,6.590985
"2023-03-30 02:00:00",685,12.66,16.34,540.1637,6.14113
"2023-03-30 03:00:00",686,12.67,15.94,557.8625,6.614243
"2023-03-30 04:00:00",687,12.66,15.14,567.9673,6.456633
"2023-03-30 05:00:00",688,12.65,14.36,567.9792,6.586647
"2023-03-30 06:00:00",689,12.64,13.69,565.4651,6.263426
"2023-03-30 07:00:00",690,12.63,13.21,562.9898,6.256252
"2023-03-30 08:00:00",691,12.72,13.72,555.4156,6.530335
"2023-03-30 09:00:00",692,13.35,16.82,532.6698,6.08251
"2023-03-30 10:00:00",693,13.35,21.54,525.1047,6.024535
"2023-03-30 11:00:00",694,13.21,22.96,494.7957,5.585836
"2023-03-30 12:00:00",695,12.93,23.18,456.9326,6.477953
"2023-03-30 13:00:00",696,12.88,24.27,424.1346,6.449022
"2023-03-30 14:00:00",697,12.81,24.45,388.8643,6.731458
"2023-03-30 15:00:00",698,12.74,24.79,348.5254,6.157393
"2023-03-30 16:00:00",699,12.71,25.12,320.7974,6.068263
"2023-03-30 17:00:00",700,12.69,25.37,300.5804,6.237455
"2023-03-30 18:00:00",701,12.68,24.8,295.5045,5.983676
"2023-03-30 19:00:00",702,12.67,23.66,305.6015,6.136912
"2023-03-30 20:00:00",703,12.67,22.38,328.3467,6.196612
"2023-03-30 21:00:00",704,12.67,21.28,356.1163,6.37079
"2023-03-30 22:00:00",705,12.66,20.34,386.2953,6.231357
"2023-03-30 23:00:00",706,12.65,19.45,419.1524,6.267945
"2023-03-31 00:00:00",707,12.65,18.46,451.9624,6.601155
"2023-03-31 01:00:00",708,12.63,17.61,489.7923,6.389115
"2023-03-31 02:00:00",709,12.62,16.91,517.4899,6.64741
"2023-03-31 03:00:00",710,12.61,16.38,530.1782,6.326675
"2023-03-31 04:00:00",711,12.61,15.95,535.2295,6.113107
"2023-03-31 05:00:00",712,12.6,15.59,540.183,6.226089
"2023-03-31 06:00:00",713,12.58,15.34,540.2325,6.587588
"2023-03-31 07:00:00",714,12.58,15.28,542.6979,6.565278
"2023-03-31 08:00:00",715,12.69,16.02,527.5961,6.297318
"2023-03-31 09:00:00",716,13.15,19.44,497.278,6.036064
"2023-03-31 10:00:00",717,13.13,24.46,487.2332,6.301526
"2023-03-31 11:00:00",718,13.15,26.04,469.6137,5.697396
"2023-03-31 12:00:00",719,12.91,26.98,436.8146,6.327482
"2023-03-31 13:00:00",720,12.84,28.04,401.4828,6.153896
"2023-03-31 14:00:00",721,12.8,28.27,373.7791,6.489139
"2023-03-31 15:00:00",722,12.73,28.5,333.4522,6.79279
"2023-03-31 16:00:00",723,12.68,28.59,300.567,6.721489
"2023-03-31 17:00:00",724,12.66,28.26,282.933,6.188746
"2023-03-31 18:00:00",725,12.63,27.48,272.8842,6.771999
"2023-03-31 19:00:00",726,12.63,26.23,277.8886,6.305727
"2023-03-31 20:00:00",727,12.63,24.84,290.5251,6.115674
"2023-03-31 21:00:00",728,12.63,23.39,310.69,6.113575
"2023-03-31 22:00:00",729,12.62,22.17,338.4426,6.195065
"2023-03-31 23:00:00",730,12.6,21.09,376.2555,6.352543
"2023-04-01 00:00:00",731,12.6,20.35,419.1782,6.187016
"2023-04-01 01:00:00",732,12.59,19.92,459.5099,6.344584
"2023-04-01 02:00:00",733,12.58,19.52,494.8613,6.149706
"2023-04-01 03:00:00",734,12.57,19.15,522.5994,6.113552
"2023-04-01 04:00:00",735,12.56,18.94,537.7033,6.495374
"2023-04-01 05:00:00",736,12.55,18.96,550.2484,5.970312
"2023-04-01 06:00:00",737,12.55,18.84,557.8181,6.619694
"2023-04-01 07:00:00",738,12.55,18.68,560.3834,5.807395
"2023-04-01 08:00:00",739,12.62,19.67,552.8503,6.368898
"2023-04-01 09:00:00",740,12.74,22.14,547.7891,6.307075
"2023-04-01 10:00:00",741,12.92,25.6,532.6967,5.763437
"2023-04-01 11:00:00",742,12.91,27.04,512.4341,6.043113
"2023-04-01 12:00:00",743,12.76,27.79,492.2451,5.914397
"2023-04-01 13:00:00",744,12.74,28.67,464.5454,6.216112
"2023-04-01 14:00:00",745,12.71,29.1,434.2635,6.390534
"2023-04-01 15:00:00",746,12.65,29.21,396.46,5.867105
"2023-04-01 16:00:00",747,12.64,29.03,358.5536,6.320215
"2023-04-01 17:00:00",748,12.6,28.68,338.4298,6.847818
"2023-04-01 18:00:00",749,12.57,27.88,328.3924,6.15394
"2023-04-01 19:00:00",750,12.57,26.96,328.3997,6.184078
"2023-04-01 20:00:00",751,12.56,26.2,338.4428,6.6137
"2023-04-01 21:00:00",752,12.55,25.67,361.1705,6.044621
"2023-04-01 22:00:00",753,12.55,25.12,391.4125,6.328355
"2023-04-01 23:00:00",754,12.54,24.72,429.2249,5.892948
"2023-04-02 00:00:00",755,12.53,24.47,462.0493,6.154871
"2023-04-02 01:00:00",756,12.53,24.29,497.3615,6.254627
"2023-04-02 02:00:00",757,12.52,24.14,527.5658,7.435291
"2023-04-02 03:00:00",758,12.51,23.88,557.8952,7.190294
"2023-04-02 04:00:00",759,12.51,23.68,570.5034,7.273867
"2023-04-02 05:00:00",760,12.5,23.03,583.0161,7.186666
"2023-04-02 06:00:00",761,12.49,22.22,595.6982,6.95206
"2023-04-02 07:00:00",762,12.5,21.48,605.7556,7.17998
"2023-04-02 08:00:00",763,12.57,21.94,605.7146,7.386273
"2023-04-02 09:00:00",764,12.82,23.75,598.2352,7.133995
"2023-04-02 10:00:00",765,13.03,27.05,580.5599,7.490023
"2023-04-02 11:00:00",766,12.9,27.9,560.4485,6.991574
"2023-04-02 12:00:00",767,12.76,28.01,530.1085,6.759012
"2023-04-02 13:00:00",768,12.68,29,492.3214,7.124094
"2023-04-02 14:00:00",769,12.64,28.67,449.386,6.87162
"2023-04-02 15:00:00",770,12.64,28.92,409.0333,6.932772
"2023-04-02 16:00:00",771,12.57,29.1,368.6788,7.173673
"2023-04-02 17:00:00",772,12.55,28.82,338.3725,6.943417
"2023-04-02 18:00:00",773,12.51,27.87,328.3309,6.881573
"2023-04-02 19:00:00",774,12.5,26.13,330.9089,6.958638
"2023-04-02 20:00:00",775,12.49,24.7,340.9098,6.839397
"2023-04-02 21:00:00",776,12.48,23.53,356.1175,7.124595
"2023-04-02 22:00:00",777,12.47,22.41,381.2748,6.69771
"2023-04-02 23:00:00",778,12.46,21.53,411.6216,6.789088
"2023-04-03 00:00:00",779,12.46,20.71,444.3526,6.943707
"2023-04-03 01:00:00",780,12.45,19.84,477.1846,7.155422
"2023-04-03 02:00:00",781,12.44,19.01,512.5087,7.393098
"2023-04-03 03:00:00",782,12.43,18.41,537.6985,7.0516
"2023-04-03 04:00:00",783,12.43,18.23,560.4439,6.984377
"2023-04-03 05:00:00",784,12.42,18.07,570.4658,7.101779
"2023-04-03 06:00:00",785,12.41,17.88,578.0646,7.061981
"2023-04-03 07:00:00",786,12.42,17.57,585.6416,6.949807
"2023-04-03 08:00:00",787,12.45,18.2,590.6601,7.151221
"2023-04-03 09:00:00",788,12.75,20.03,583.1268,6.58289
"2023-04-03 10:00:00",789,12.75,23.7,567.9827,7.021893
"2023-04-03 11:00:00",790,12.82,26.11,555.2975,7.142829
"2023-04-03 12:00:00",791,12.76,27.51,547.7036,7.251732
"2023-04-03 13:00:00",792,12.68,29.04,507.4185,6.995025
"2023-04-03 14:00:00",793,12.63,29.47,474.6162,6.520772
"2023-04-03 15:00:00",794,12.59,30.14,446.9387,6.782574
"2023-04-03 16:00:00",795,12.54,30.06,414.1165,6.466801
"2023-04-03 17:00:00",796,12.49,28.55,386.3815,6.655377
"2023-04-03 18:00:00",797,12.45,25.72,366.1214,6.684879
"2023-04-03 19:00:00",798,12.44,24.5,358.5729,6.801794
"2023-04-03 20:00:00",799,12.43,23.11,356.1175,6.689037
"2023-04-03 21:00:00",800,12.42,21.97,358.6191,6.92684
"2023-04-03 22:00:00",801,12.41,21.06,376.3228,6.805204
"2023-04-03 23:00:00",802,12.4,20.3,403.9966,6.536024
"2023-04-04 00:00:00",803,12.38,19.68,431.8004,6.964507
"2023-04-04 01:00:00",804,12.37,19.14,467.0306,6.828425
"2023-04-04 02:00:00",805,12.38,18.72,497.332,6.578231
"2023-04-04 03:00:00",806,12.38,18.42,525.1357,6.948085
"2023-04-04 04:00:00",807,12.37,18.52,550.3047,6.329527
"2023-04-04 05:00:00",808,12.36,18.53,557.9186,6.923027
"2023-04-04 06:00:00",809,12.36,18.38,567.9724,6.850496
"2023-04-04 07:00:00",810,12.36,18.19,580.5946,6.668048
